timestamp,wind_power,pv_power,load,temperature,irradiance,wind_speed
2023-01-10 17:00:00,33.529511,0.572036,37.550469,20.198509,11.372427,11.950055
2023-01-10 18:00:00,33.937496,0.0,45.636823,18.622754,0.0,11.595896
2023-01-10 19:00:00,18.483942,0.0,49.153446,12.09004,0.0,11.68159
2023-01-10 20:00:00,30.691823,0.0,49.93662,13.105769,0.0,12.215326
2023-01-10 21:00:00,39.686921,0.0,36.892352,13.443024,0.0,12.121781
2023-01-10 22:00:00,8.703016,0.0,37.678482,12.572929,0.0,10.620818
2023-01-10 23:00:00,17.738521,0.0,25.407664,13.327366,0.0,11.780598
2023-01-11 00:00:00,31.829476,0.0,27.747034,13.85554,0.0,12.033687
2023-01-11 01:00:00,14.753,0.0,26.494248,13.374962,0.0,11.774812
2023-01-11 02:00:00,39.11917,0.0,22.681212,12.651865,0.0,12.101872
2023-01-11 03:00:00,17.428761,0.0,21.355136,13.344262,0.0,11.262005
2023-01-11 04:00:00,37.071895,0.0,24.613495,12.125457,0.0,12.485578
2023-01-11 05:00:00,41.699559,0.0,21.287643,12.470274,0.0,12.18902
2023-01-11 06:00:00,5.840184,1.619661,22.370336,17.452479,41.806399,9.794703
2023-01-11 07:00:00,13.778925,3.965265,40.755763,21.886569,123.639517,11.806435
2023-01-11 08:00:00,16.422237,16.971885,35.840548,23.747275,324.77316,11.414181
2023-01-11 09:00:00,15.826262,20.492763,31.600651,26.368471,671.575849,11.370104
2023-01-11 10:00:00,36.49837,26.034972,32.923003,27.571577,790.221094,12.152245
2023-01-11 11:00:00,33.961749,41.077101,29.165932,29.123982,986.06946,11.509188
2023-01-11 12:00:00,30.365958,34.828828,28.085889,30.629525,969.206397,11.444562
2023-01-11 13:00:00,14.974866,24.737445,30.069228,29.576676,558.617999,12.044212
2023-01-11 14:00:00,29.308361,10.258156,33.644495,29.350641,330.671195,11.599606
2023-01-11 15:00:00,27.609455,6.965832,38.229602,26.437325,144.305474,12.548114
2023-01-11 16:00:00,16.456595,2.190372,40.391651,24.125857,45.277608,11.04384
2023-01-11 17:00:00,41.751744,0.340969,33.356577,20.194219,10.368697,12.514088
2023-01-11 18:00:00,22.464571,0.0,40.675149,17.282574,0.0,11.674103
2023-01-11 19:00:00,24.590274,0.0,42.546358,13.558581,0.0,11.862436
2023-01-11 20:00:00,41.524316,0.0,42.542647,13.42811,0.0,12.445937
2023-01-11 21:00:00,32.764988,0.0,35.964524,12.11575,0.0,11.858791
2023-01-11 22:00:00,17.671434,0.0,31.782611,13.816718,0.0,12.883873
2023-01-11 23:00:00,31.846769,0.0,25.313018,13.095763,0.0,11.506728
2023-01-12 00:00:00,18.864785,0.0,24.665521,13.397944,0.0,12.583282
2023-01-12 01:00:00,27.613194,0.0,24.767015,13.296926,0.0,11.803763
2023-01-12 02:00:00,29.380955,0.0,23.060547,12.22992,0.0,12.641404
2023-01-12 03:00:00,17.324915,0.0,27.090449,12.303711,0.0,13.181393
2023-01-12 04:00:00,19.333146,0.0,24.25222,13.096209,0.0,11.437943
2023-01-12 05:00:00,15.932249,0.0,27.905478,12.146589,0.0,11.394078
2023-01-12 06:00:00,28.744709,2.035135,27.182167,18.609075,43.391256,12.038144
2023-01-12 07:00:00,42.860357,4.739781,44.877915,21.834695,149.776987,12.403338
2023-01-12 08:00:00,17.212949,9.998489,41.293214,24.211052,309.203669,11.769385
2023-01-12 09:00:00,27.475417,19.585895,33.266256,26.620768,608.657107,11.454896
2023-01-12 10:00:00,37.740921,42.594021,34.177514,28.632673,900.917963,11.823507
2023-01-12 11:00:00,9.730373,40.206633,34.927013,28.839044,940.678487,10.683761
2023-01-12 12:00:00,7.745604,35.07372,33.404182,30.728469,817.075294,10.472737
2023-01-12 13:00:00,23.475045,18.386083,32.764786,30.023881,624.064936,11.641011
2023-01-12 14:00:00,18.015213,11.564495,37.763585,29.094649,295.061426,12.754672
2023-01-12 15:00:00,20.544897,5.73554,34.411711,26.413643,144.884983,11.806387
2023-01-12 16:00:00,21.852263,1.8556,37.488136,23.604606,44.804643,12.190474
2023-01-12 17:00:00,34.075529,0.552797,36.884672,21.168745,12.723918,12.375048
2023-01-12 18:00:00,24.618189,0.0,48.081234,17.692956,0.0,11.287729
2023-01-12 19:00:00,19.403412,0.0,47.019784,12.768164,0.0,11.594141
2023-01-12 20:00:00,18.792511,0.0,49.789705,12.72273,0.0,13.106953
2023-01-12 21:00:00,24.017614,0.0,37.230591,12.953515,0.0,11.309542
2023-01-12 22:00:00,16.353296,0.0,32.069369,13.111919,0.0,11.773244
2023-01-12 23:00:00,33.656488,0.0,22.34632,12.327574,0.0,11.785867
2023-01-13 00:00:00,35.668533,0.0,24.584722,12.000918,0.0,11.657797
2023-01-13 01:00:00,27.408921,0.0,23.114687,13.521534,0.0,12.054694
2023-01-13 02:00:00,8.248073,0.0,27.642711,13.055866,0.0,10.977499
2023-01-13 03:00:00,40.461366,0.0,23.459257,13.918064,0.0,12.332326
2023-01-13 04:00:00,28.189374,0.0,22.742226,13.086389,0.0,11.584183
2023-01-13 05:00:00,27.219501,0.0,20.475329,13.79835,0.0,11.675698
2023-01-13 06:00:00,39.715116,1.959675,25.347747,18.193924,44.776704,12.086348
2023-01-13 07:00:00,28.423357,4.799903,37.575938,21.967347,143.970609,11.548482
2023-01-13 08:00:00,12.448408,14.889754,36.125057,24.894545,337.813328,12.303615
2023-01-13 09:00:00,35.78149,23.848258,39.799527,27.127295,594.797765,12.318918
2023-01-13 10:00:00,13.418318,30.451776,34.804956,29.142689,853.841283,12.571007
2023-01-13 11:00:00,27.209559,29.963042,31.640932,28.893046,961.284852,12.466262
2023-01-13 12:00:00,35.114205,36.023463,29.990498,29.554588,805.184921,12.119448
2023-01-13 13:00:00,19.179454,26.544313,30.367059,29.016253,666.214078,11.67135
2023-01-13 14:00:00,34.816868,13.81153,39.647614,27.816735,361.570163,12.361049
2023-01-13 15:00:00,22.510776,5.201944,39.600718,27.180894,126.220538,11.543556
2023-01-13 16:00:00,37.429614,1.245021,36.440128,23.21271,39.851444,12.408107
2023-01-13 17:00:00,21.701273,0.334256,41.828943,21.422143,10.937087,12.509839
2023-01-13 18:00:00,37.511448,0.0,45.867255,18.148265,0.0,11.973421
2023-01-13 19:00:00,20.952121,0.0,45.273591,13.200638,0.0,12.015049
2023-01-13 20:00:00,23.678098,0.0,49.905822,13.722266,0.0,12.900085
2023-01-13 21:00:00,18.609564,0.0,37.344615,13.541454,0.0,11.85593
2023-01-13 22:00:00,19.435217,0.0,32.367445,12.883162,0.0,11.398551
2023-01-13 23:00:00,11.392205,0.0,25.157766,12.487595,0.0,12.397102
2023-01-14 00:00:00,35.147409,0.0,27.503371,13.793547,0.0,11.678642
2023-01-14 01:00:00,33.922379,0.0,22.023384,12.215941,0.0,11.951812
2023-01-14 02:00:00,28.205255,0.0,21.437884,12.710275,0.0,12.668055
2023-01-14 03:00:00,27.563504,0.0,23.040256,13.195622,0.0,12.209657
2023-01-14 04:00:00,26.127098,0.0,26.900915,12.828564,0.0,12.397664
2023-01-14 05:00:00,10.599011,0.0,21.695093,12.705427,0.0,11.873655
2023-01-14 06:00:00,29.366934,1.65251,24.993024,17.801617,47.746767,12.386877
2023-01-14 07:00:00,24.331809,4.794683,40.110981,20.73763,137.582035,11.515357
2023-01-14 08:00:00,14.795576,9.152881,43.355914,23.654528,298.276749,11.113919
2023-01-14 09:00:00,8.1899,26.284466,38.846101,25.784311,601.513212,10.51868
2023-01-14 10:00:00,16.618965,33.965885,38.273351,28.876317,807.478639,11.658619
2023-01-14 11:00:00,36.700677,38.909908,31.204625,29.031245,974.557024,12.048598
2023-01-14 12:00:00,31.849354,30.476233,31.3652,30.308539,991.223096,12.147467
2023-01-14 13:00:00,19.078612,24.33248,33.257922,29.282359,598.95077,12.935072
2023-01-14 14:00:00,35.435381,11.510892,32.511151,29.041215,287.516128,12.289054
2023-01-14 15:00:00,18.271758,5.27872,40.500031,26.323951,130.572012,12.034307
2023-01-14 16:00:00,34.808327,2.016684,35.667117,24.173773,44.250455,12.559342
2023-01-14 17:00:00,14.721989,0.519541,32.872427,20.942105,10.247536,12.289609
2023-01-14 18:00:00,40.058171,0.0,45.184804,18.403565,0.0,12.305527
